Quarter,Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Interest Income,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Total Operating Income As Reported,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Interest Income Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Research And Development,Selling General And Administration,Selling And Marketing Expense,General And Administrative Expense,Other Gand A,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Ticker,Total Unusual Items,Total Unusual Items Excluding Goodwill,Other Income Expense,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Restructuring And Mergern Acquisition,Gain On Sale Of Security,Rent Expense Supplemental,Rent And Landing Fees,Salaries And Wages,Earnings From Equity Interest,Total Other Finance Cost,Depreciation Amortization Depletion Income Statement,Depreciation And Amortization In Income Statement,Insurance And Claims,Amortization,Amortization Of Intangibles Income Statement,Write Off,Other Taxes,Average Dilution Earnings,Gain On Sale Of Ppe,Minority Interests,Otherunder Preferred Stock Dividend,Securities Amortization,Gain On Sale Of Business,Earnings From Equity Interest Net Of Tax,Impairment Of Capital Assets,Preferred Stock Dividends,Net Income Discontinuous Operations,Depreciation Income Statement,Provision For Doubtful Accounts,Net Income From Tax Loss Carryforward
2023-12-31,0.0,0.0,-4632000.0,-5476000.0,57000.0,,-4632000.0,-4689000.0,-579000.0,787000.0,208000.0,-5476000.0,-5476000.0,4386000.0,,,,,,-5476000.0,-5476000.0,-5476000.0,-5476000.0,-5476000.0,,-5476000.0,-579000.0,787000.0,208000.0,-4386000.0,4386000.0,,2114000.0,2272000.0,,2272000.0,2272000.0,,,0.0,0.0,ACHV,,,-511000.0,17000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-30,0.0,0.0,-6269000.0,-7108000.0,58000.0,,-6269000.0,-6327000.0,-519000.0,781000.0,262000.0,-7108000.0,-7108000.0,6572000.0,,21127281.0,21127281.0,-0.34,-0.34,-7108000.0,-7108000.0,-7108000.0,-7108000.0,-7108000.0,,-7108000.0,-519000.0,781000.0,262000.0,-6572000.0,6572000.0,,3581000.0,2991000.0,,2991000.0,2991000.0,,,0.0,0.0,ACHV,,,-17000.0,-17000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-30,0.0,0.0,-7472000.0,-8239000.0,55000.0,,-7472000.0,-7527000.0,-519000.0,712000.0,193000.0,-8239000.0,-8239000.0,7714000.0,,19048627.0,19048627.0,-0.43,-0.43,-8239000.0,-8239000.0,-8239000.0,-8239000.0,-8239000.0,,-8239000.0,-519000.0,712000.0,193000.0,-7714000.0,7714000.0,,4585000.0,3129000.0,,3129000.0,3129000.0,,,0.0,0.0,ACHV,0.0,0.0,-6000.0,-6000.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-31,,,,,,,,,,,,,,,,17917769.0,17917769.0,-0.5,-0.5,,,,,,,,,,,,,,,,,,,,,,,ACHV,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,0.0,0.0,-2660501.0,-2606682.0,903.0,,-2660501.0,-2661404.0,54722.0,,54722.0,-2606682.0,-2606682.0,2661404.0,-2661404.0,12906867.0,12906867.0,-0.2,-0.2,-2606682.0,-2606682.0,-2606682.0,-2606682.0,-2606682.0,,-2606682.0,54722.0,,54722.0,-2661404.0,2661404.0,,2307873.0,353531.0,,353531.0,353531.0,,,0.0,0.0,GLSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-31,0.0,0.0,-2536298.0,-2473195.0,903.0,,-2536298.0,-2537201.0,64006.0,,64006.0,-2473195.0,-2473195.0,2537201.0,-2537201.0,12859685.0,12859685.0,-0.19,-0.19,-2473195.0,-2473195.0,-2473195.0,-2473195.0,-2473195.0,,-2473195.0,64006.0,,64006.0,-2537201.0,2537201.0,,2194513.0,342688.0,,342688.0,342688.0,,,0.0,0.0,GLSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-31,0.0,0.0,-2835130.0,-2746739.0,903.0,,-2835130.0,-2836033.0,89294.0,,89294.0,-2746739.0,-2746739.0,2836033.0,-2836033.0,,,,,-2746739.0,-2746739.0,-2746739.0,-2746739.0,-2746739.0,,-2746739.0,89294.0,,89294.0,-2836033.0,2836033.0,,2332981.0,503052.0,,503052.0,503052.0,,,0.0,0.0,GLSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-30,0.0,0.0,-2502022.0,-2391789.0,903.0,,-2502022.0,-2502925.0,111136.0,,111136.0,-2391789.0,-2391789.0,2502925.0,-2502925.0,12848165.0,12848165.0,-0.19,-0.19,-2391789.0,-2391789.0,-2391789.0,-2391789.0,-2391789.0,,-2391789.0,111136.0,,111136.0,-2502925.0,2502925.0,,2158167.0,344758.0,,344758.0,344758.0,,,0.0,0.0,GLSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-30,0.0,0.0,-1746923.0,-1628373.0,903.0,,-1746923.0,-1747826.0,119453.0,,119453.0,-1628373.0,-1628373.0,1747826.0,-1747826.0,12848165.0,12848165.0,-0.13,-0.13,-1628373.0,-1628373.0,-1628373.0,-1628373.0,-1628373.0,,-1628373.0,119453.0,,119453.0,-1747826.0,1747826.0,,1379567.0,368259.0,,368259.0,368259.0,,,0.0,0.0,GLSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-31,,,,,,,,,,,,,,,,12848165.0,12848165.0,-0.17,-0.17,,,,,,,,,,,,,,,,,,,,,,,GLSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,0.0,0.0,-7101000.0,-6049000.0,4000.0,,-7101000.0,-7105000.0,1073000.0,,1073000.0,-6049000.0,-6049000.0,7105000.0,-7105000.0,125732140.0,125732140.0,-0.05,-0.05,-6049000.0,-6049000.0,-6049000.0,-6049000.0,-6049000.0,0.0,-6049000.0,1073000.0,,1073000.0,-7105000.0,7105000.0,,3553000.0,3552000.0,,3552000.0,2269000.0,,,0.0,0.0,ATOS,0.0,0.0,-17000.0,-17000.0,0.0,,,,,,1031000.0,,,,,252000.0,,,0.0,,,,,,,,,,,,,,
2024-03-31,0.0,0.0,-6975000.0,-5878000.0,5000.0,,-6975000.0,-6980000.0,1138000.0,,1138000.0,-5878000.0,-5878000.0,6980000.0,-6980000.0,125319778.0,125319778.0,-0.05,-0.05,-5878000.0,-5878000.0,-5878000.0,-5878000.0,-5878000.0,0.0,-5878000.0,1138000.0,,1138000.0,-6980000.0,6980000.0,,3748000.0,3232000.0,,3232000.0,1680000.0,,,0.0,0.0,ATOS,,,-36000.0,-36000.0,,,,,,,1325000.0,,,,,227000.0,,,,,,,,,,,,,,,,,
2023-09-30,0.0,0.0,-7465000.0,-6229000.0,3000.0,,-7465000.0,-7468000.0,1274000.0,,1274000.0,-6229000.0,-6229000.0,7468000.0,-7468000.0,125793000.0,125793000.0,-0.05,-0.05,-6229000.0,-6229000.0,-6229000.0,-6229000.0,-6229000.0,0.0,-6229000.0,1274000.0,,1274000.0,-7468000.0,7468000.0,,4467000.0,3001000.0,,3001000.0,946000.0,,,0.0,0.0,ATOS,0.0,0.0,-35000.0,-35000.0,0.0,,,,,,1534000.0,,,,,521000.0,,,0.0,,,,,,,,,,,,,,
2023-06-30,0.0,0.0,-4800000.0,-9830000.0,3000.0,,-7790000.0,-7793000.0,983000.0,,983000.0,-6840000.0,-9830000.0,7793000.0,-7793000.0,126622798.0,126622798.0,-0.08,-0.08,-9830000.0,-9830000.0,-9830000.0,-9830000.0,-9830000.0,0.0,-9830000.0,983000.0,,983000.0,-7793000.0,7793000.0,,3705000.0,4088000.0,,4088000.0,1213000.0,,,0.0,0.0,ATOS,-2990000.0,-2990000.0,-3020000.0,-30000.0,-2990000.0,,,,,,2534000.0,,,,,341000.0,,,2990000.0,,,,,,,,,,,,,,
2023-03-31,0.0,0.0,-7095000.0,-6281000.0,3000.0,,-7095000.0,-7098000.0,850000.0,,850000.0,-6281000.0,-6281000.0,7098000.0,-7098000.0,126624110.0,126624110.0,-0.05,-0.05,-6281000.0,-6281000.0,-6281000.0,-6281000.0,-6281000.0,0.0,-6281000.0,850000.0,,850000.0,-7098000.0,7098000.0,,3508000.0,3590000.0,,3590000.0,1164000.0,,,0.0,0.0,ATOS,,,-33000.0,-33000.0,,,,,,,2084000.0,,,,,342000.0,,,,,,,,,,,,,,,,,
2024-06-30,0.0,0.0,-42543000.0,-37697000.0,856000.0,,-42645000.0,-43501000.0,,,,-37595000.0,-37697000.0,46965000.0,-43501000.0,90340932.0,90340932.0,-0.42,-0.42,-37697000.0,-37697000.0,-37697000.0,-37697000.0,-37697000.0,,-37697000.0,,,,-43501000.0,46965000.0,,35480000.0,11485000.0,,11485000.0,11485000.0,,,3464000.0,3464000.0,CRBU,-102000.0,-102000.0,5804000.0,5906000.0,,,,-102000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-31,0.0,0.0,-45292000.0,-41234000.0,710000.0,,-45292000.0,-46002000.0,,,,-41234000.0,-41234000.0,48431000.0,-46002000.0,89302937.0,89302937.0,-0.46,-0.46,-41234000.0,-41234000.0,-41234000.0,-41234000.0,-41234000.0,,-41234000.0,,,,-46002000.0,48431000.0,,33788000.0,14643000.0,,14643000.0,14643000.0,,,2429000.0,2429000.0,CRBU,,,4768000.0,4768000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-31,0.0,0.0,-36693000.0,-34505000.0,740000.0,,-36702000.0,-37442000.0,,,,-34496000.0,-34505000.0,41000000.0,-37442000.0,,,,,-34505000.0,-34505000.0,-34505000.0,-34505000.0,-34505000.0,,-34312000.0,,,,-37442000.0,41000000.0,,31279000.0,9721000.0,,9721000.0,9721000.0,,,3558000.0,3558000.0,CRBU,-9000.0,-9000.0,3130000.0,3139000.0,,,,-9000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-30,0.0,0.0,-13050000.0,-10002000.0,1579000.0,,-13054000.0,-14633000.0,,,,-9998000.0,-10002000.0,38295000.0,-14633000.0,83783992.0,83783992.0,-0.12,-0.12,-10002000.0,-10002000.0,-10002000.0,-10002000.0,-10002000.0,,-10002000.0,,,,-14633000.0,38295000.0,,28584000.0,9711000.0,,9711000.0,9711000.0,,,23662000.0,23662000.0,CRBU,-4000.0,-4000.0,4631000.0,4635000.0,,,,-4000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-30,0.0,0.0,-32273000.0,-29519000.0,617000.0,,-32251000.0,-32868000.0,,,,-29541000.0,-29519000.0,36623000.0,-32868000.0,61417934.0,61417934.0,-0.48,-0.48,-29519000.0,-29519000.0,-29519000.0,-29519000.0,-29519000.0,,-29519000.0,,,,-32868000.0,36623000.0,,26503000.0,10120000.0,,10120000.0,10120000.0,,,3755000.0,3755000.0,CRBU,22000.0,22000.0,3349000.0,3327000.0,,,,22000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-31,,,,,,,,,,,,,,,,61186514.0,61186514.0,-0.46,-0.46,,,,,,,,,,,,,,,,,,,,,,,CRBU,-15000.0,-15000.0,,,,,,-15000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,0.0,0.0,-14464000.0,-15082000.0,603000.0,,-14473000.0,-15076000.0,903000.0,6000.0,912000.0,-15073000.0,-15082000.0,17527000.0,-15976000.0,33182251.0,33182251.0,-0.46,-0.46,-15082000.0,-15082000.0,-15082000.0,-15082000.0,-15082000.0,0.0,-15082000.0,903000.0,6000.0,912000.0,-15976000.0,17527000.0,,13087000.0,4440000.0,,,,,,1551000.0,1551000.0,MOLN,-9000.0,-9000.0,-9000.0,,,,,-9000.0,,,,,3000.0,,,,,,,,,,,,,,,,,,,,
2024-03-31,0.0,0.0,-14154000.0,-11325000.0,605000.0,,-10713000.0,-11318000.0,1092000.0,7000.0,1102000.0,-14766000.0,-11325000.0,18596000.0,-15858000.0,32868901.0,32868901.0,-0.34,-0.34,-11325000.0,-11325000.0,-11325000.0,-11325000.0,-11325000.0,0.0,-11325000.0,1092000.0,7000.0,1102000.0,-15858000.0,18596000.0,,14104000.0,4492000.0,,,,,,2738000.0,2738000.0,MOLN,3441000.0,3441000.0,3441000.0,,,,,3441000.0,,,,,3000.0,,,,,,,,,,,,,,,,,,,,
2023-12-31,0.0,0.0,-14915000.0,-19780000.0,602000.0,,-19170000.0,-19772000.0,1122000.0,8000.0,1134000.0,-15525000.0,-19780000.0,17680000.0,-16648000.0,,,,,-19780000.0,-19780000.0,-19780000.0,-19780000.0,-19780000.0,0.0,-19780000.0,1122000.0,8000.0,1134000.0,-16648000.0,17680000.0,,12850000.0,4463000.0,,,,,,1032000.0,1032000.0,MOLN,-4255000.0,-4255000.0,-4255000.0,,,,,-4255000.0,,,,,4000.0,,,,,,,,,,,,,,,,,,,,
2023-09-30,0.0,0.0,-11698000.0,-11439000.0,604000.0,,-10827000.0,-11431000.0,1179000.0,8000.0,1190000.0,-12310000.0,-11439000.0,16030000.0,-13489000.0,32836681.0,32836681.0,-0.35,-0.35,-11439000.0,-11439000.0,-11439000.0,-11439000.0,-11439000.0,0.0,-11439000.0,1179000.0,8000.0,1190000.0,-13489000.0,16030000.0,,11607000.0,4423000.0,,,,,,2541000.0,2541000.0,MOLN,871000.0,871000.0,871000.0,,,,,871000.0,,,,,3000.0,,,,,,,,,,,,,,,,,,,,
2023-06-30,0.0,0.0,-14197000.0,-15987000.0,604000.0,,-15374000.0,-15978000.0,1073000.0,9000.0,1088000.0,-14810000.0,-15987000.0,16298000.0,-15883000.0,32830804.0,32830804.0,-0.49,-0.49,-15987000.0,-15987000.0,-15987000.0,-15987000.0,-15987000.0,0.0,-15987000.0,1073000.0,9000.0,1088000.0,-15883000.0,16298000.0,,11632000.0,4666000.0,,,,,,415000.0,415000.0,MOLN,-1177000.0,-1177000.0,-1177000.0,,,,,-1177000.0,,,,,6000.0,,,,,,,,,,,,,,,,,,,,
2023-03-31,,,,,,,,,,,,,,,,32556916.0,32556916.0,-0.45,-0.45,,,,,,,,,,,,,,,,,,,,,,,MOLN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,-246120.0,0.21,-32167000.0,-36128000.0,2573000.0,,-33339000.0,-35912000.0,1030000.0,,,-35202120.0,-36128000.0,36268000.0,-37084000.0,203946000.0,203946000.0,-0.18,-0.18,-36128000.0,-36128000.0,-36128000.0,-36128000.0,-36128000.0,74000.0,-36054000.0,1030000.0,,,-35912000.0,36268000.0,,24223000.0,12045000.0,,12045000.0,12045000.0,,,356000.0,356000.0,SGMO,-1172000.0,-1172000.0,-1172000.0,,-1172000.0,,,,,,,,-1030000.0,,,,,,,,,,,,,,,1172000.0,,,,,
2024-03-31,-913290.0,0.21,-40302000.0,-49089000.0,2526000.0,,-44651000.0,-47177000.0,2535000.0,,,-45653290.0,-49089000.0,47658000.0,-51526000.0,180342000.0,180342000.0,-0.27,-0.27,-49089000.0,-49089000.0,-49089000.0,-49089000.0,-49089000.0,98000.0,-48991000.0,2535000.0,,,-47177000.0,47658000.0,,35891000.0,11767000.0,,11767000.0,11767000.0,,,481000.0,481000.0,SGMO,-4349000.0,-4349000.0,-4349000.0,,-4349000.0,,,,,,,,-2535000.0,,,,,,,,,,,,,,,4349000.0,,,,,
2023-12-31,-1329.304737,0.004491,-58458000.0,-60295000.0,3009000.0,,-58754000.0,-61763000.0,1492000.0,,1492000.0,-60000329.304737,-60295000.0,63805000.0,-62059000.0,,,,,-60295000.0,-60295000.0,-60295000.0,-60295000.0,-60295000.0,-272000.0,-60567000.0,1492000.0,,1492000.0,-61763000.0,63805000.0,,50706000.0,13099000.0,,13099000.0,13099000.0,,,2042000.0,2042000.0,SGMO,-296000.0,-296000.0,-296000.0,,-296000.0,,,,,,,,,,,,,,,,,,,,,,,296000.0,,,,,
2023-09-30,-9407790.0,0.21,-9390000.0,-104163000.0,7420000.0,,-54189000.0,-61609000.0,3515000.0,,3515000.0,-68771790.0,-104163000.0,71007000.0,-106408000.0,177171000.0,177171000.0,-0.59,-0.59,-104163000.0,-104163000.0,-104163000.0,-104163000.0,-104163000.0,1270000.0,-102893000.0,3515000.0,,3515000.0,-61609000.0,71007000.0,,57089000.0,13918000.0,,13918000.0,13918000.0,,,9398000.0,9398000.0,SGMO,-44799000.0,-44799000.0,-44799000.0,,-44799000.0,,,,,,,,,,,,,,,,,,,,,,,44799000.0,,,,,
2023-06-30,-2663224.376915,0.051867,-14696000.0,-114506000.0,6182000.0,,-66043000.0,-72225000.0,2802000.0,,,-65822224.376915,-114506000.0,79060000.0,-123572000.0,174325000.0,174325000.0,-0.66,-0.66,-114506000.0,-114506000.0,-114506000.0,-114506000.0,-114506000.0,-6264000.0,-120770000.0,2802000.0,,,-72225000.0,79060000.0,,63046000.0,16014000.0,,16014000.0,16014000.0,,,6835000.0,6835000.0,SGMO,-51347000.0,-51347000.0,-51347000.0,,-51347000.0,,,,,,,,-2802000.0,,,,,,,,,,,,,,,51347000.0,,,,,
2023-03-31,,,,,,,,,,,,,,,,169181000.0,168533000.0,0.12,0.13,,,,,,,,,,,,,,,,,,,,,,,SGMO,,,,,,,,,,,,,-3293000.0,,,,,,,,,,,,,,,,,,,,
2024-06-30,0.0,0.0,-11202000.0,-12371000.0,9000.0,,-11093000.0,-11102000.0,-1189000.0,1269000.0,80000.0,-12480000.0,-12371000.0,11291000.0,-11291000.0,62233000.0,62233000.0,-0.2,-0.2,-12435000.0,-12435000.0,-12371000.0,-12371000.0,-12371000.0,,-12371000.0,-1189000.0,1269000.0,80000.0,-11291000.0,11291000.0,,9813000.0,1478000.0,,1478000.0,1478000.0,,,0.0,0.0,GALT,109000.0,109000.0,109000.0,,,,,109000.0,,,,,,,,,,,,,,,,,,,,,64000.0,,,,
2024-03-31,0.0,0.0,-9559000.0,-11489000.0,9000.0,,-10428000.0,-10437000.0,-972000.0,1052000.0,80000.0,-10620000.0,-11489000.0,9648000.0,-9648000.0,61976000.0,61976000.0,-0.19,-0.19,-11497000.0,-11497000.0,-11489000.0,-11489000.0,-11489000.0,,-11489000.0,-972000.0,1052000.0,80000.0,-9648000.0,9648000.0,,8054000.0,1594000.0,,1594000.0,1594000.0,,,0.0,0.0,GALT,-869000.0,-869000.0,-869000.0,,,,,-869000.0,,,,,,,,,,,,,,,,,,,,,8000.0,,,,
2023-12-31,0.0,0.0,-9478000.0,-9997000.0,9000.0,,-9141000.0,-9150000.0,-773000.0,847000.0,74000.0,-10334000.0,-9997000.0,9561000.0,-9561000.0,,,,,-10060000.0,-10060000.0,-9997000.0,-9997000.0,-9997000.0,,-9997000.0,-773000.0,847000.0,74000.0,-9561000.0,9561000.0,,8228000.0,1333000.0,,1333000.0,1333000.0,,,0.0,0.0,GALT,337000.0,337000.0,337000.0,,,,,337000.0,,,,,,,,,,,,,,,,0.0,,,,,63000.0,,,,
2023-09-30,0.0,0.0,-9096000.0,-10428000.0,8000.0,,-9585000.0,-9593000.0,-773000.0,835000.0,62000.0,-9939000.0,-10428000.0,9166000.0,-9166000.0,59704000.0,59704000.0,-0.24,-0.24,-14041000.0,-14041000.0,-10428000.0,-10428000.0,-10428000.0,,-10428000.0,-773000.0,835000.0,62000.0,-9166000.0,9166000.0,,7732000.0,1434000.0,,1434000.0,1434000.0,,,0.0,0.0,GALT,-489000.0,-489000.0,-489000.0,,,,,-489000.0,,,,,,,,,,,,,,,,3619000.0,,,,,-6000.0,,,,
2023-06-30,0.0,0.0,-8953000.0,-9114000.0,-16000.0,,-8464000.0,-8464000.0,-600000.0,650000.0,50000.0,-9603000.0,-9114000.0,9003000.0,-9003000.0,59582000.0,59582000.0,-0.15,-0.15,-9177000.0,-9177000.0,-9114000.0,-9114000.0,-9114000.0,,-9114000.0,-600000.0,650000.0,50000.0,-9003000.0,9003000.0,,7371000.0,1632000.0,,1632000.0,1632000.0,,,0.0,0.0,GALT,489000.0,489000.0,489000.0,,,,,489000.0,,,,,,,,,,,,,,,,,,,,,63000.0,,,,
2023-03-31,,,,,,,,,,,,,,,,59480000.0,59480000.0,-0.19,-0.19,,,,,,,,,,,,,,,,,,,,,,,GALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,0.0,0.0,-5446000.0,-4720000.0,91000.0,,-5384000.0,-5475000.0,920000.0,,,-4782000.0,-4720000.0,5548000.0,-5548000.0,,,,,-5339000.0,-5339000.0,-4720000.0,-4720000.0,-4720000.0,,-4720000.0,920000.0,,,-5548000.0,5548000.0,0.0,3512000.0,2036000.0,,2036000.0,2036000.0,,,0.0,0.0,BNTC,62000.0,62000.0,-92000.0,-154000.0,,,,62000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-31,0.0,0.0,-4067000.0,-4279000.0,90000.0,,-4185000.0,-4275000.0,-4000.0,4000.0,,-4161000.0,-4279000.0,4141000.0,-4141000.0,2616288.0,2616288.0,-1.64,-1.64,-4279000.0,-4279000.0,-4279000.0,-4279000.0,-4279000.0,,-4279000.0,-4000.0,4000.0,,-4141000.0,4141000.0,-3000.0,2566000.0,1578000.0,,1578000.0,1578000.0,,,0.0,0.0,BNTC,-118000.0,-118000.0,-134000.0,-16000.0,,,,-118000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-31,0.0,0.0,-6863000.0,-6798000.0,80000.0,1000.0,-6712000.0,-6792000.0,-6000.0,6000.0,,-6949000.0,-6798000.0,6927000.0,-6927000.0,2576347.0,2576347.0,-2.64,-2.64,-6798000.0,-6798000.0,-6798000.0,-6798000.0,-6798000.0,,-6798000.0,-6000.0,6000.0,,-6927000.0,6926000.0,1000.0,5102000.0,1824000.0,,1824000.0,1824000.0,-1000.0,1000.0,0.0,0.0,BNTC,151000.0,151000.0,135000.0,-16000.0,,,,151000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-30,0.0,0.0,-5810000.0,-5954000.0,82000.0,-106000.0,-5866000.0,-5948000.0,-6000.0,6000.0,,-5898000.0,-5954000.0,5874000.0,-5874000.0,2157065.0,2157065.0,-2.76,-2.76,-5954000.0,-5954000.0,-5954000.0,-5954000.0,-5954000.0,,-5954000.0,-6000.0,6000.0,,-5874000.0,5874000.0,-106000.0,4429000.0,1551000.0,,1551000.0,1551000.0,106000.0,-106000.0,0.0,0.0,BNTC,-56000.0,-56000.0,-74000.0,-18000.0,,,,-56000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-30,0.0,0.0,-4546000.0,-4661000.0,84000.0,,-4569000.0,-4653000.0,-8000.0,8000.0,,-4638000.0,-4661000.0,4557000.0,-4550000.0,,,,,-4661000.0,-4661000.0,-4661000.0,-4661000.0,-4661000.0,,-4661000.0,-8000.0,8000.0,,-4550000.0,4557000.0,,3186000.0,1371000.0,,1371000.0,1371000.0,,,7000.0,7000.0,BNTC,-23000.0,-23000.0,-103000.0,-80000.0,,,,-23000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-31,,,,,,,,,,7000.0,,,,,,1645951.0,1645951.0,-2.67,-2.67,,,,,,,,,7000.0,,,,,,,,,,,,,,BNTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,0.0,0.0,-5337000.0,-5760000.0,142000.0,44000.0,-5725000.0,-5867000.0,463000.0,,463000.0,-5372000.0,-5760000.0,7275000.0,-5867000.0,188813000.0,188813000.0,-0.03,-0.03,-5760000.0,-5760000.0,-5760000.0,-5773000.0,-5773000.0,0.0,-5773000.0,463000.0,,463000.0,-5867000.0,7231000.0,,2868000.0,4363000.0,,4363000.0,4363000.0,1364000.0,44000.0,1408000.0,1408000.0,LCTX,-388000.0,-388000.0,-369000.0,19000.0,,,,-388000.0,,,,,,,,,,,,,,,13000.0,,,,,,,,,,
2024-03-31,0.0,0.0,-6127000.0,-6542000.0,175000.0,98000.0,-6486000.0,-6661000.0,462000.0,,462000.0,-6183000.0,-6542000.0,8105000.0,-6661000.0,182909000.0,182909000.0,-0.04,-0.04,-6542000.0,-6542000.0,-6542000.0,-6558000.0,-6558000.0,0.0,-6558000.0,462000.0,,462000.0,-6661000.0,8007000.0,,3010000.0,4997000.0,,4997000.0,4997000.0,1346000.0,98000.0,1444000.0,1444000.0,LCTX,-359000.0,-359000.0,-359000.0,,,,,-359000.0,,,,,,,,,,,,,,,16000.0,,,,,,,,,,
2023-12-31,0.0,0.0,-6182000.0,-4775000.0,175000.0,256000.0,-6187000.0,-6362000.0,404000.0,,404000.0,-4770000.0,-4775000.0,8450000.0,-6362000.0,,,,,-4775000.0,-4775000.0,-4775000.0,-4714000.0,-4714000.0,0.0,-4714000.0,404000.0,,404000.0,-6362000.0,8194000.0,,3906000.0,4288000.0,,4288000.0,4288000.0,1832000.0,256000.0,2088000.0,2088000.0,LCTX,-5000.0,-5000.0,1244000.0,1249000.0,,,,-5000.0,,,,,,,,,,,,,,,-61000.0,,,,,,,,,,
2023-09-30,0.0,0.0,-6469000.0,-7110000.0,176000.0,169000.0,-6529000.0,-6705000.0,433000.0,,433000.0,-7050000.0,-7110000.0,7951000.0,-6705000.0,174868000.0,174868000.0,-0.04,-0.04,-7110000.0,-7110000.0,-7110000.0,-7158000.0,-7158000.0,0.0,-7158000.0,433000.0,,433000.0,-6705000.0,7782000.0,,3741000.0,4041000.0,,4041000.0,4041000.0,1077000.0,169000.0,1246000.0,1246000.0,LCTX,-60000.0,-60000.0,-886000.0,-826000.0,,,,-60000.0,,,,,,,,,,,,,,,48000.0,,,,,,,,,,
2023-06-30,0.0,0.0,-4207000.0,-5229000.0,170000.0,127000.0,-4854000.0,-5024000.0,382000.0,,382000.0,-4582000.0,-5229000.0,8249000.0,-5024000.0,170592000.0,170592000.0,-0.03,-0.03,-5229000.0,-5229000.0,-5229000.0,-5203000.0,-5203000.0,0.0,-5203000.0,382000.0,,382000.0,-5024000.0,8122000.0,,3873000.0,4249000.0,,4249000.0,4249000.0,3098000.0,127000.0,3225000.0,3225000.0,LCTX,-647000.0,-647000.0,-561000.0,86000.0,,,,-647000.0,,,,,,,,,,,,,,,-26000.0,,,,,,,,,,
2023-03-31,,,,,,,,,,,,,,,,170127000.0,170127000.0,-0.03,-0.03,,,,,,,,,,,,,,,,,,,,,,,LCTX,,,,457000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,0.0,0.0,-19052000.0,-20432000.0,1263000.0,,-20549000.0,-21812000.0,2877000.0,,2877000.0,-18935000.0,-20432000.0,25903000.0,-23309000.0,66531000.0,66531000.0,-0.31,-0.31,-20432000.0,-20432000.0,-20432000.0,-20432000.0,-20432000.0,,-20432000.0,2877000.0,,2877000.0,-21812000.0,25903000.0,,16388000.0,9515000.0,,9515000.0,4132000.0,,,4091000.0,4091000.0,GBIO,-1497000.0,-1497000.0,-1497000.0,,-1497000.0,1497000.0,,,,,5383000.0,,,,,,,,,,,,,,,,,,,,,,
